SPCD,COMMON_NAME,GENUS,SPECIES,VARIETY,SUBSPECIES,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,SFTWD_HRDWD,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,CORE,EAST,WEST,CARIBBEAN,PACIFIC,WOODLAND,MANUAL_START,MANUAL_END,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,STANDING_DEAD_DECAY_RATIO1,STANDING_DEAD_DECAY_RATIO2,STANDING_DEAD_DECAY_RATIO3,STANDING_DEAD_DECAY_RATIO4,STANDING_DEAD_DECAY_RATIO5,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,DRYWT_TO_GREENWT_CONVERSION
6161.0,shoebutton,Ardisia,elliptica,,,AREL4,54,54,,54,3,37,146,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.62,26,0.62,26,80.49,26,75.13,26,0.62,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,2.0
6162.0,ausubon,Ardisia,glauciflora,,,ARGL11,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6163.0,mountain marlberry,Ardisia,luquillensis,,,ARLU3,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7241.0,Gironniera celtidifolia,Gironniera,celtidifolia,,,GICE2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.45,26,0.45,26,80.49,26,75.13,26,0.45,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7243.0,Japanese zelkova,Zelkova,serrata,,,ZESE80,55,55,,,3,37,,X,X,X,,X,,H,,,,,,N,X,,,,,6.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,0.52,26,0.53,26,80.64,26,75.12,26,0.58,26,15.32,26,,,,,,,,,,,,,,,FS_NIMS_NRS,2014-05-01 10:12:29,440,FS_NIMS_NRS,2019-04-19 10:47:41,981125,1.76
7245.0,quickstick,Gliricidia,sepium,,,GLSE2,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7246.0,lotebush,Ziziphus,obtusifolia,,,ZIOB,55,55,,,3,37,,X,X,X,,X,,H,,,,,,N,X,,,,,6.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,FS_NIMS_NRS,2014-05-01 00:00:00,440,FS_NIMS,2022-03-29 00:00:00,732862,1.76
8474.0,Rinorea carolinensis,Rinorea,carolinensis,,,RICA16,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.66,26,0.66,26,80.49,26,75.13,26,0.66,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
8475.0,winged sumac,Rhus,copallinum,,,RHCO,55,55,,,3,37,,X,X,,,X,,H,,,,,,N,X,,,,,6.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,FS_NIMS_NRS,2014-05-01 00:00:00,440,FS_NIMS,2022-03-29 00:00:00,732862,1.76
8476.0,greenheart ebony,Rochefortia,acanthophora,,,ROAC2,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8477.0,smooth sumac,Rhus,glabra,,,RHGL,55,55,,,3,37,,X,X,X,,X,,H,,,,,,N,X,,,,,6.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,0.52,26,0.53,26,80.64,26,75.12,26,0.58,26,15.32,26,,,,,,,,,,,,,,,FS_NIMS_NRS,2014-05-01 10:12:27,440,FS_NIMS_NRS,2019-04-19 10:47:40,981125,1.76
8478.0,Rochefortia spinosa,Rochefortia,spinosa,,,ROSP8,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8479.0,prairie sumac,Rhus,lanceolata,,,RHLA3,55,55,,,3,37,,X,X,X,,X,,H,,,,,,N,X,,,,,6.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8326,0.43,25,0.43,25,,,,,0.43,25,15.14,25,0.12766,0.91979,0.12152,,,,,,,0.98812,0.83016,0.66926,0.5367,0.5367,FS_NIMS_NRS,2014-05-01 10:12:27,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8480.0,Rollinia,Rollinia,deliciosa,,,RODE5,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.32,,0.32,,,,,,0.32,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:50,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8481.0,wild sugar apple,Rollinia,mucosa,,,ROMU3,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6060.0,tall albizia,Albizia,procera,,,ALPR,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6061.0,ukall ra ngebard,Albizia,retusa,,,ALRE,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.46,,0.46,,,,,,0.46,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:29,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
6062.0,whiteflower albizia,Albizia,saponaria,,,ALSA10,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.57,26,0.57,26,80.49,26,75.13,26,0.57,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
6063.0,albizia,Albizia,spp.,,,ALBIZ,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.53813,26,0.53813,26,80.49,26,75.13,26,0.53813,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
6064.0,achiotillo,Alchornea,latifolia,,,ALLA,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6066.0,palo de gallina,Alchorneopsis,floribunda,,,ALFL3,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6069.0,Hawaii alectryon,Alectryon,macrococcus,,,ALMA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.93935,,0.93935,,,,,,0.93935,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:29,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
6073.0,alectryon,Alectryon,spp.,,,ALECT,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.93935,,0.93935,,,,,,0.93935,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:30,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
6075.0,Indian walnut,Aleurites,moluccana,,,ALMO2,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 00:00:00,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6077.0,aleurites,Aleurites,spp.,,,ALEUR,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.36851,,0.36851,,,,,,0.36851,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:30,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
6078.0,lumbang,Aleurites,trisperma,,,ALTR11,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.43,,0.43,,,,,,0.43,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:30,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
6080.0,palo blanco,Allophylus,crassinervis,,,ALCR9,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6082.0,palo de caja,Allophylus,racemosus,,,ALRA,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
6083.0,Allophylus,Allophylus,spp.,,,ALLOP,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.51,26,0.51,26,80.49,26,75.13,26,0.51,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
6084.0,chebeludes,Allophylus,ternatus,,,ALTE13,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.51,26,0.51,26,80.49,26,75.13,26,0.51,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
6085.0,"ebeludes, chebeludes",Allophylus,timorensis,,,ALTI2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.51,26,0.51,26,80.49,26,75.13,26,0.51,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
6086.0,Nepal alder,Alnus,nepalensis,,,ALNE2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.38573,,0.38573,,,,,,0.38573,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:30,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7247.0,masame,Glochidion,cuspidatum,,,GLCU,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.56,26,0.56,26,80.49,26,75.13,26,0.56,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
8411.0,Chinese wingnut,Pterocarya,stenoptera,,,PTST80,55,55,,,3,37,,,,X,,X,,H,,,,,,N,,,,,,6.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,FS_NIMS_NRS,2014-05-01 00:00:00,440,FS_NIMS,2022-03-29 00:00:00,732862,1.76
8412.0,Ptychococcus ledermannianus,Ptychococcus,ledermannianus,,,PTLE3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.48,26,0.48,26,80.49,26,75.13,26,0.48,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
8413.0,Psychotria cheathamiana,Psychotria,cheathamiana,,,PSCH4,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.52,26,80.49,26,75.13,26,0.52,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_NRS,2014-08-15 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
8415.0,Macarthur feather palm,Ptychosperma,macarthuri,,,PTMA8,53,53,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.48,,0.48,,,,,,0.48,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:50,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8416.0,chesdbuuch,Ptychosperma,palauense,,,PTPA,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.48,26,0.48,26,80.49,26,75.13,26,0.48,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
8418.0,Ptychosperma,Ptychosperma,spp.,,,PTYCH4,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.48,,0.48,,,,,,0.48,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:50,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8419.0,pomegranate,Punica,granatum,,,PUGR2,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8420.0,pear spp.,Pyrus,spp.,,,PYRUS,55,55,,,3,37,146,X,X,X,,X,,H,,,,,,N,X,X,,,,6.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,0.52,26,0.53,26,80.64,26,75.12,26,0.58,26,15.32,26,0.12766,0.91979,0.12152,,,,,,,0.98812,0.83016,0.66926,0.5367,0.5367,FS_NIMS_NRS,2014-06-05 00:00:00,440,FS_NIMS_NRS,2021-06-17 00:00:00,67572,2.0
8421.0,Callery pear,Pyrus,calleryana,,,PYCA80,55,55,,,3,37,221,X,X,X,,X,,H,,,,,,N,X,,,,,6.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8326,0.56,25,0.54,25,80.64,26,75.12,26,0.63,25,15.6,25,0.12766,0.91979,0.12152,,,,,,,0.98812,0.83016,0.66926,0.5367,0.5367,FS_NIMS_NRS,2014-05-01 00:00:00,440,FS_NIMS_PNWRS,2022-03-16 00:00:00,67572,1.76
8422.0,swizzlestick tree,Quararibea,turbinata,,,QUTU,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8423.0,common pear,Pyrus,communis,,,PYCO,55,55,,,3,37,221,X,X,X,,X,,H,,,,,,N,X,,,,,6.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8326,0.56,25,0.54,25,80.64,26,75.12,26,0.63,25,15.6,25,0.12766,0.91979,0.12152,,,,,,,0.98812,0.83016,0.66926,0.5367,0.5367,FS_NIMS_NRS,2014-05-01 00:00:00,440,FS_NIMS_NRS,2021-10-21 00:00:00,67572,2.0
8424.0,cork oak,Quercus,suber,,,QUSU5,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.77,,0.77,,,,,,0.77,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:50,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8425.0,white indigoberry,Randia,aculeata,,,RAAC,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8426.0,Chinese pear,Pyrus,pyrifolia,,,PYPY2,55,55,,,3,37,,X,X,X,,X,,H,,,,,,N,X,,,,,6.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.833,0.56,25,0.54,25,80.64,26,75.12,26,0.63,25,15.6,25,,,,,,,,,,,,,,,FS_NIMS_NRS,2014-05-01 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
8427.0,sawtooth oak,Quercus,acutissima,,,QUAC80,55,55,,,3,37,146,X,X,X,,X,,H,,,,,,N,X,,,,,6.0,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.932,0.59,24,0.58,24,83.0,24,75.0,24,0.66,24,19.1,24,,,,,,,,,,,,,,,FS_NIMS_NRS,2014-05-01 00:00:00,440,FS_NIMS_NRS,2021-06-17 00:00:00,67572,2.0
8429.0,bastard white oak,Quercus,austrina,,,QUAU,55,55,,,3,37,221,X,X,,,X,,H,,,,,,N,X,,,,,6.0,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989,0.6,,0.56,,88.875,,68.26667,,0.68,,16.0,,0.12798,0.92267,0.12506,0.973,0.746,0.558,0.28,0.428,0.491,1.012,0.806,0.591,0.398,0.398,FS_NIMS_NRS,2014-05-01 00:00:00,440,FS_NIMS_PNWRS,2022-10-17 00:00:00,67572,1.76
8430.0,togo vao,Rapanea,myricifolia,,,RAMY,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.643,,0.643,,,,,,0.643,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:50,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
